idTweet	idMedia	type	url	urlExpanded	urlMedia	indiceStart	indiceEnd
678516609879777280	678516588379832320	photo	https://t.co/8L9sjpdxdw	http://twitter.com/Lil_RoXaNe/status/678516609879777280/photo/1	http://pbs.twimg.com/media/CWqTPgCXAAAt3Wl.jpg	117	140
678487992244260864	678487989979324416	photo	https://t.co/b6627LOhZL	http://twitter.com/Alisxtp/status/678487992244260864/photo/1	http://pbs.twimg.com/media/CWp5O2sWIAAOOMq.jpg	11	34
678942470072369152	678942468461748224	photo	https://t.co/dXufb5cDYC	http://twitter.com/sociosauvage/status/678942470072369152/photo/1	http://pbs.twimg.com/media/CWwWk--W4AAkRfN.jpg	51	74
678931650764517377	678931649904697346	photo	https://t.co/iVvBrPrgEj	http://twitter.com/EditionsScpo/status/678931650764517377/photo/1	http://pbs.twimg.com/media/CWwMvQtW4AI9ZK7.jpg	92	115
678315363105402881	678315304708136962	photo	https://t.co/WNN6Qx8qXN	http://twitter.com/jbiaudet/status/678315363105402881/photo/1	http://pbs.twimg.com/media/CWncLP7W4AIhdGW.png	79	102
678284672565166080	678284671374000132	photo	https://t.co/tV3YRZK1zX	http://twitter.com/Ostpolitik/status/678284672565166080/photo/1	http://pbs.twimg.com/media/CWnAUJ3XAAQhJ-l.png	113	136
675606517358452736	675606516100149249	photo	https://t.co/X0L9oUMpb7	http://twitter.com/Jo14Hernandez/status/675606517358452736/photo/1	http://pbs.twimg.com/media/CWA8jAAWsAElqT-.jpg	111	134
675596426471202816	675596425389080576	photo	https://t.co/qVxFiry1aI	http://twitter.com/Politriste/status/675596426471202816/photo/1	http://pbs.twimg.com/media/CWAzXpLXAAAw2QA.jpg	52	75
675591641739223040	675591634315288576	photo	https://t.co/8LshO2DPSL	http://twitter.com/bbarbusse/status/675591641739223040/photo/1	http://pbs.twimg.com/media/CWAvAxCWoAAcHSW.jpg	58	81
675445001833304064	675445000625389568	photo	https://t.co/LdWDMRLhys	http://twitter.com/F_Bally/status/675445001833304064/photo/1	http://pbs.twimg.com/media/CV-ppj-XAAAKU8V.jpg	108	131
675355657269288960	675355656430448640	photo	https://t.co/J5qUJ6rAtt	http://twitter.com/dziga_godard/status/675355657269288960/photo/1	http://pbs.twimg.com/media/CV9YZC6WcAAcOEK.png	113	136
675331998785912834	675330913367146496	photo	https://t.co/kZcEm7biu3	http://twitter.com/Ed_LaDecouverte/status/675331998785912834/photo/1	http://pbs.twimg.com/media/CV9B4z0WwAArUAk.png	108	131
675320699444191233	675320698148098050	photo	https://t.co/AmA8tGPKdo	http://twitter.com/sociosauvage/status/675320699444191233/photo/1	http://pbs.twimg.com/media/CV84mNKWEAILTsD.jpg	71	94
675320658310651904	675320658012803072	photo	https://t.co/M1n8SrQci1	http://twitter.com/editions_PUF/status/675320658310651904/photo/1	http://pbs.twimg.com/media/CV84j3pWEAAhiBf.png	93	116
675254694097362944	675252155939487744	photo	https://t.co/uGwCfe4ow1	http://twitter.com/dan_maku/status/675254694097362944/photo/1	http://pbs.twimg.com/media/CV76QhiXAAAzGw8.jpg	115	138
675069438052442112	675069412362346496	photo	https://t.co/pF25fZDgKQ	http://twitter.com/RaphCann/status/675069438052442112/photo/1	http://pbs.twimg.com/media/CV5UDcqW4AAWyYk.jpg	117	140
675307885581230080	675307884633280512	photo	https://t.co/EtBweDYiew	http://twitter.com/balleverte/status/675307885581230080/photo/1	http://pbs.twimg.com/media/CV8s8XGWUAAIY4u.jpg	83	106
675296450570530816	675296449433874432	photo	https://t.co/mjVpXIvCTF	http://twitter.com/ArSaintMartin/status/675296450570530816/photo/1	http://pbs.twimg.com/media/CV8iivqWsAAY3YO.jpg	120	143
675291948253597697	675291945934135298	photo	https://t.co/Q1spgnripS	http://twitter.com/Silmalia/status/675291948253597697/photo/1	http://pbs.twimg.com/media/CV8ecm0WIAISg0T.jpg	78	101
675291457301962752	675291455838113792	photo	https://t.co/DgaNi4ntXx	http://twitter.com/PaillardSimon/status/675291457301962752/photo/1	http://pbs.twimg.com/media/CV8eAFEWUAATFV0.jpg	113	136
675290738624749568	675290737567801345	photo	https://t.co/xoN6yKloxt	http://twitter.com/LionnelleMakaya/status/675290738624749568/photo/1	http://pbs.twimg.com/media/CV8dWRTXIAEnD_9.jpg	79	102
674310479586729984	674310428877459456	photo	https://t.co/bEwUzSAtWP	http://twitter.com/NegreInverti/status/674310479586729984/photo/1	http://pbs.twimg.com/media/CVuhwy2VEAAJ5dH.jpg	111	134
674309391412252676	674309390208532480	photo	https://t.co/axUZgVbFOW	http://twitter.com/lestrelin/status/674309391412252676/photo/1	http://pbs.twimg.com/media/CVug0VgXAAAURYP.jpg	117	140
674305038014091264	674305036629975041	photo	https://t.co/Uxi30If0T4	http://twitter.com/Ostpolitik/status/674305038014091264/photo/1	http://pbs.twimg.com/media/CVuc27KWIAEf8wk.jpg	102	125
674295800718061568	674295799635951616	photo	https://t.co/6EqiwWWxZN	http://twitter.com/RaphCann/status/674295800718061568/photo/1	http://pbs.twimg.com/media/CVuUdQrWwAAN0ak.jpg	117	140
674292757771501568	674292755749806080	photo	https://t.co/aRfPS7pVPW	http://twitter.com/NegreInverti/status/674292757771501568/photo/1	http://pbs.twimg.com/media/CVuRsFUWIAAao4G.png	117	140
674291726291443712	674291724995440641	photo	https://t.co/bNW2KvLTv5	http://twitter.com/NegreInverti/status/674291726291443712/photo/1	http://pbs.twimg.com/media/CVuQwFdWsAEH-sF.jpg	107	130
674276918087319553	674276916145311744	photo	https://t.co/sCY0wtU4Nh	http://twitter.com/ruggeroparis/status/674276918087319553/photo/1	http://pbs.twimg.com/media/CVuDSGMWUAA8gej.jpg	92	115
674266007360380929	674266005829472256	photo	https://t.co/QqPZlf1UEz	http://twitter.com/Jo14Hernandez/status/674266007360380929/photo/1	http://pbs.twimg.com/media/CVt5XCGWUAAzsLX.jpg	113	136
675278890395262976	675272844171993088	photo	https://t.co/ubnmpX6jNm	http://twitter.com/jbiaudet/status/675278890395262976/photo/1	http://pbs.twimg.com/media/CV8NEvNW4AAspi9.jpg	100	123
675271236251992065	675271234955976704	photo	https://t.co/spgwMD07nN	http://twitter.com/ludemain/status/675271236251992065/photo/1	http://pbs.twimg.com/media/CV8LnEaXIAA0Ys6.jpg	70	93
675266775509032960	675266775345455104	photo	https://t.co/NMFZ1Qp3qW	http://twitter.com/ValGuery/status/675266775509032960/photo/1	http://pbs.twimg.com/media/CV8HjfEW4AAw5ce.jpg	109	132
675246931933798400	675246930088361984	photo	https://t.co/ieLDtG7lwO	http://twitter.com/Jo14Hernandez/status/675246931933798400/photo/1	http://pbs.twimg.com/media/CV71gVuXAAAKUlq.jpg	116	139
675255934583746560	675255933530996736	photo	https://t.co/TrMvnUcLym	http://twitter.com/EditionsScpo/status/675255934583746560/photo/1	http://pbs.twimg.com/media/CV79saKXAAAQ6YK.jpg	107	130
675239084839837696	675239083866791936	photo	https://t.co/2qefSqeCkB	http://twitter.com/Gerome_Truc/status/675239084839837696/photo/1	http://pbs.twimg.com/media/CV7uXoRXIAAlgFG.jpg	114	137
675238376816189440	675238375461412864	photo	https://t.co/rgKTMT7Rtl	http://twitter.com/NuteluCaine/status/675238376816189440/photo/1	http://pbs.twimg.com/media/CV7tuZQW4AAzXRU.jpg	96	119
675232531613130752	675232521639075840	photo	https://t.co/3trw0JCNvz	http://twitter.com/Lil_RoXaNe/status/675232531613130752/photo/1	http://pbs.twimg.com/media/CV7oZqEWoAARHV7.jpg	94	117
675222983527518209	675222950635831296	photo	https://t.co/u90L1TO9a9	http://twitter.com/Lil_RoXaNe/status/675222983527518209/photo/1	http://pbs.twimg.com/media/CV7fsjTXAAAHeyp.jpg	63	86
675225055547301891	675225054599360512	photo	https://t.co/D0sNtfsAJh	http://twitter.com/lestrelin/status/675225055547301891/photo/1	http://pbs.twimg.com/media/CV7hnBLWsAA0mWG.jpg	116	139
675222433620762624	675222431519346688	photo	https://t.co/5pAFUbbOR1	http://twitter.com/Politriste/status/675222433620762624/photo/1	http://pbs.twimg.com/media/CV7fOVcWEAAqQ6i.jpg	56	79
675206716947095553	675206705995784192	photo	https://t.co/gusm9sjB5y	http://twitter.com/Enroweb/status/675206716947095553/photo/1	http://pbs.twimg.com/media/CV7Q6_TXIAAsmsm.jpg	109	132
675197696202919936	675197690754539520	photo	https://t.co/5t8G4vGwPJ	http://twitter.com/bbarbusse/status/675197696202919936/photo/1	http://pbs.twimg.com/media/CV7IuO6WoAA8uob.jpg	52	75
675073632822042624	675073631999926272	photo	https://t.co/PF6BPSLlNA	http://twitter.com/CristinaNizzoli/status/675073632822042624/photo/1	http://pbs.twimg.com/media/CV5X5ECWoAA6zBB.jpg	117	140
675060096553086980	675060095445835776	photo	https://t.co/NaqXyoEAeQ	http://twitter.com/F_Bally/status/675060096553086980/photo/1	http://pbs.twimg.com/media/CV5LlIcXIAAx2-q.jpg	116	139
675052041081888771	675052040129761280	photo	https://t.co/Xoqdkb9rWd	http://twitter.com/PaillardSimon/status/675052041081888771/photo/1	http://pbs.twimg.com/media/CV5EQQDWUAALpw-.jpg	94	117
675041553925193729	675041551823818753	photo	https://t.co/qJNmSbuyoJ	http://twitter.com/lestrelin/status/675041553925193729/photo/1	http://pbs.twimg.com/media/CV46twEWUAET-fp.jpg	109	132
675035588563746816	675035588278550528	photo	https://t.co/AzJg4ofCsQ	http://twitter.com/SamuelChagnard/status/675035588563746816/photo/1	http://pbs.twimg.com/media/CV41SoIXAAAS0tg.jpg	116	139
674146943598202880	674146942654545920	photo	https://t.co/A5QtbWKJ09	http://twitter.com/ArSaintMartin/status/674146943598202880/photo/1	http://pbs.twimg.com/media/CVsNEpNXAAAXrYh.jpg	117	140
674145306573987840	674145297614942209	photo	https://t.co/zBdmvMuLI1	http://twitter.com/Lil_RoXaNe/status/674145306573987840/photo/1	http://pbs.twimg.com/media/CVsLk49WsAEwJl1.jpg	82	105
674134820402896896	674134819446661120	photo	https://t.co/riCDUwFKmR	http://twitter.com/Matthieu_HELY/status/674134820402896896/photo/1	http://pbs.twimg.com/media/CVsCC-vXIAAE_ID.jpg	106	129
674121111429337088	674121105611821056	photo	https://t.co/Z82shZdQGm	http://twitter.com/bbarbusse/status/674121111429337088/photo/1	http://pbs.twimg.com/media/CVr1kuuWEAAXceh.jpg	106	129
673981485867732997	673981484475260928	photo	https://t.co/0DdOjZSL4W	http://twitter.com/pa_prika_m/status/673981485867732997/photo/1	http://pbs.twimg.com/media/CVp2ltdWoAA6AAp.jpg	117	140
673968179153117184	673968178045825024	photo	https://t.co/4VMjNrYtgY	http://twitter.com/jbiaudet/status/673968179153117184/photo/1	http://pbs.twimg.com/media/CVpqfLJWsAA2K2w.jpg	109	132
673962643460251649	673962563961532417	photo	https://t.co/genKxdmboG	http://twitter.com/Morifen333/status/673962643460251649/photo/1	http://pbs.twimg.com/media/CVplYZDWsAEyDX1.png	115	138
673961534100480000	673961532238204928	photo	https://t.co/HVprSNLQko	http://twitter.com/SamuelHayat/status/673961534100480000/photo/1	http://pbs.twimg.com/media/CVpkcVlWEAAT_km.jpg	110	133
673927593700278272	673927591527624705	photo	https://t.co/F3YrpUM12S	http://twitter.com/MissaAndriana/status/673927593700278272/photo/1	http://pbs.twimg.com/media/CVpFkulWsAEjCGe.jpg	116	139
673920735363080192	673920723682009088	photo	https://t.co/cGZfP0swMz	http://twitter.com/F_Bally/status/673920735363080192/photo/1	http://pbs.twimg.com/media/CVo_U93XIAAaFqS.jpg	115	138
673916505684353024	673916505520791553	photo	https://t.co/eHpBQyfMHF	http://twitter.com/balleverte/status/673916505684353024/photo/1	http://pbs.twimg.com/media/CVo7fb_W4AESER-.jpg	117	140
673889468286398464	673889467292377088	photo	https://t.co/C1BNkpbCTp	http://twitter.com/presdl/status/673889468286398464/photo/1	http://pbs.twimg.com/media/CVoi5mvW4AA1HiY.jpg	116	139
